ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Ligitimacy,OnPeakHours,GridNumber,Task_value
347,42.149473940959,12.46894636625095,2,1,56,30,30,8,100,True,True,51,4
348,42.148104427137014,12.505494672325286,0,11,20,80,80,10,100,True,True,56,4
349,42.14501367830387,12.49565517732428,0,10,18,100,100,10,100,True,True,55,5
350,42.13927727507383,12.471586932132743,2,11,25,80,80,8,100,True,True,42,10
351,42.14646352939411,12.522040408712902,0,11,53,20,20,9,100,True,True,58,7
352,42.14040035033993,12.485786455503447,1,9,12,30,30,10,100,True,True,43,2
353,42.13969798945372,12.505918678717945,2,10,1,60,60,9,100,True,True,46,10
354,42.15745623382115,12.476624074797016,2,11,2,60,60,10,100,True,True,72,9
355,42.15165633364271,12.476975261832543,1,10,8,40,40,9,100,True,True,62,10
356,42.15967726268109,12.527834162015093,2,1,37,60,60,7,100,True,True,79,10
357,42.14949770536354,12.476074273727415,0,10,43,70,70,9,100,True,True,52,4
358,42.148175590827165,12.479316200791029,0,9,43,60,60,9,100,True,True,52,10
359,42.14089705907986,12.50759544864809,0,10,23,40,40,9,100,True,True,46,2
360,42.14629872658744,12.506847521155684,0,16,1,30,30,8,100,True,True,56,6
361,42.1561636317006,12.479944955443592,0,11,11,50,50,10,100,True,True,63,8
362,42.148312416389736,12.489091373418274,1,17,42,20,20,9,100,True,True,54,6
363,42.155329976612606,12.533244670585132,2,0,59,60,60,10,100,True,True,69,8
364,42.14683485786972,12.51261605004841,1,10,8,70,70,9,100,True,True,57,10
365,42.14593139738547,12.51429009228683,0,17,42,10,10,8,100,True,True,57,2
366,42.140899518671276,12.483828105224854,2,20,37,60,60,9,100,True,True,43,1
367,42.14553875377383,12.50249764728918,0,5,8,70,70,9,100,True,True,55,1
368,42.12350090003049,12.4778581385461,2,1,5,60,60,9,100,True,True,12,8
369,42.160091765454496,12.497219067621824,2,11,11,40,40,10,100,True,True,75,7
370,42.14926877838212,12.492698089300545,1,9,6,70,70,8,100,True,True,54,5
371,42.16013144582734,12.494359991517971,2,10,45,100,100,8,100,True,True,74,8
372,42.13761084957432,12.518936986657188,1,23,57,100,100,8,100,True,True,37,5
373,42.159377657713804,12.528407932295192,0,7,33,60,60,7,100,True,True,79,7
374,42.14867080000375,12.483989441444171,0,10,26,20,20,8,100,True,True,53,1
375,42.15299986777376,12.496571026396746,1,10,29,100,100,7,100,True,True,65,5
376,42.156016315255584,12.508773471837976,1,13,51,60,60,8,100,True,True,66,3
377,42.14265168377489,12.520749598016174,0,11,52,20,20,8,100,True,True,48,9
378,42.162438379439976,12.507217274457338,2,11,1,70,70,9,100,True,True,86,4
379,42.13801054048877,12.481611096498968,0,18,20,60,60,10,100,True,True,33,7
380,42.151726461535176,12.486317568848154,2,12,1,40,40,8,100,True,True,63,1
381,42.14344368302425,12.4922431664736,0,20,16,30,30,10,100,True,True,44,9
382,42.15410351859167,12.496958762681214,0,9,16,50,50,10,100,True,True,65,9
383,42.15048892307449,12.489027586742028,2,14,20,30,30,8,100,True,True,64,3
384,42.152140497235,12.472288826021776,1,9,32,60,60,7,100,True,True,62,8
385,42.155147030427635,12.496277290985713,2,21,57,60,60,10,100,True,True,65,3
386,42.15440457373239,12.501247982213894,0,9,14,100,100,9,100,True,True,65,9
387,42.15525967814394,12.488232302724672,2,11,54,30,30,9,100,True,True,64,6
388,42.14540913296772,12.476074273727415,2,10,7,20,20,10,100,True,True,52,9
389,42.14704551118664,12.527705167084067,0,18,19,30,30,8,100,True,True,59,3
390,42.131245798661794,12.523028747633852,2,10,20,20,20,10,100,True,True,28,7
391,42.12057004053446,12.492182451622032,2,9,25,60,60,8,100,True,True,4,10
392,42.151556353890435,12.493485595477587,1,17,37,80,80,10,100,True,True,64,2
393,42.161677513050776,12.491969735763325,2,11,46,60,60,7,100,True,True,74,8
394,42.149118136520755,12.503573506155043,1,17,55,100,100,7,100,True,True,55,3
395,42.14398822491295,12.492546728700628,1,10,47,20,20,9,100,True,True,44,8
396,42.15275490802082,12.507512283299304,0,10,2,20,20,10,100,True,True,66,10
397,42.151731189138886,12.499178414080834,0,12,13,30,30,8,100,True,True,65,6
398,42.137848955300534,12.505060702646896,2,1,11,20,20,7,100,True,True,36,2
399,42.13389600538722,12.50049730276818,2,9,33,50,50,8,100,True,True,35,8
400,42.15024478902723,12.507684057320331,2,9,10,50,50,10,100,True,True,56,4
401,42.14599902276989,12.534149243714248,1,13,39,40,40,9,100,True,True,59,9
402,42.14994232320225,12.519026376252548,0,11,27,100,100,7,100,True,True,57,10
403,42.14569116843336,12.493474796595041,1,8,39,60,60,7,100,True,True,54,9
404,42.14118483488833,12.534148741831183,2,9,52,30,30,8,100,True,True,49,7
405,42.143196610706255,12.481952862206876,0,4,14,10,10,8,100,True,True,43,1
406,42.14093264585956,12.473949905864103,0,9,57,60,60,8,100,True,True,42,10
407,42.138922393254,12.49736548179006,1,10,56,20,20,7,100,True,True,45,2
408,42.15280171709753,12.489697426788059,0,1,39,70,70,7,100,True,True,64,10
409,42.154695838574334,12.51514379027748,0,9,45,50,50,8,100,True,True,67,8
410,42.14342667581851,12.516175457291277,1,10,7,10,10,7,100,True,True,47,2
411,42.14472514132985,12.47959872116827,2,11,26,60,60,8,100,True,True,53,8
412,42.14461416042847,12.483705025863314,0,16,37,50,50,9,100,True,True,43,7
413,42.15497642355972,12.495163843916067,0,10,41,40,40,8,100,True,True,64,8
414,42.14340323366084,12.493705670516318,1,1,55,60,60,9,100,True,True,44,6
415,42.13529677704083,12.501612111023409,0,17,34,50,50,8,100,True,True,35,7
416,42.14405036352266,12.478653295579242,0,11,23,50,50,9,100,True,True,42,8
417,42.13066169165395,12.52268999019766,0,10,52,60,60,9,100,True,True,28,1
418,42.14689897675701,12.509211613048787,2,10,46,30,30,9,100,True,True,56,6
419,42.1426514210177,12.464531800675134,2,10,23,20,20,7,100,True,True,41,6
420,42.131508078747295,12.485655096155785,1,16,27,70,70,10,100,True,True,23,4
421,42.15307182317133,12.473687672377302,0,11,23,30,30,8,100,True,True,62,9
422,42.14623015165951,12.503278273014084,2,10,31,80,80,8,100,True,True,55,9
423,42.143507838881554,12.527280719488452,0,9,41,20,20,10,100,True,True,48,6
424,42.15406733434198,12.479329066262764,0,9,37,40,40,10,100,True,True,62,3
425,42.14381790129881,12.501469092610256,1,10,23,50,50,7,100,True,True,45,5
426,42.15608679207605,12.536213580155549,0,10,26,60,60,7,100,True,True,70,7
427,42.15338808592519,12.491857389596534,0,10,18,10,10,7,100,True,True,64,5
428,42.1446211344075,12.489953176668143,2,18,17,60,60,7,100,True,True,44,6
429,42.150127866044656,12.492555911468589,0,10,50,40,40,7,100,True,True,54,10
430,42.13926015889561,12.494716516195663,2,11,3,40,40,8,100,True,True,44,2
431,42.150833778930924,12.499802478071128,2,1,43,40,40,8,100,True,True,65,8
432,42.15552236051487,12.52444380224422,2,11,0,40,40,7,100,True,True,68,1
433,42.15432618505173,12.514965887053622,0,15,36,60,60,7,100,True,True,67,6
434,42.142825318598426,12.478349974880828,0,12,50,20,20,10,100,True,True,42,10
435,42.16202143147605,12.47675226462678,1,3,36,10,10,9,100,True,True,82,10
436,42.15739171741562,12.516867157288152,1,19,56,40,40,7,100,True,True,77,5
437,42.14089752422684,12.496590038572556,0,10,41,20,20,7,100,True,True,45,2
438,42.143133534748706,12.50363577070558,1,16,4,10,10,9,100,True,True,46,7
439,42.16042747048921,12.502976740877722,0,13,37,30,30,10,100,True,True,75,2
440,42.143842962039635,12.484879320169558,2,16,5,60,60,7,100,True,True,43,3
441,42.1633234967506,12.479671927188718,1,9,22,30,30,10,100,True,True,83,7
442,42.155576364043355,12.492417767933686,2,9,53,60,60,10,100,True,True,64,1
443,42.158207839989004,12.504941626755887,0,9,42,30,30,9,100,True,True,76,9
444,42.14239684240446,12.493011376108791,2,10,32,60,60,9,100,True,True,44,4
445,42.15437727196452,12.528412431190915,0,10,31,100,100,7,100,True,True,69,6
446,42.13109219948008,12.491978787844182,1,7,31,40,40,9,100,True,True,24,2
447,42.143793516175656,12.484992005685857,0,22,19,10,10,7,100,True,True,43,9
448,42.15087866932009,12.514200467769115,2,15,58,10,10,8,100,True,True,67,2
449,42.156319529293974,12.51598155057631,2,10,21,60,60,10,100,True,True,77,4
450,42.14458038583233,12.522587240907454,0,10,17,20,20,9,100,True,True,48,6
451,42.15736257718312,12.475524390413627,1,3,26,100,100,8,100,True,True,72,8
452,42.13968879649572,12.504135134598135,0,15,54,60,60,7,100,True,True,46,8
453,42.13560054917858,12.49654980137121,2,14,25,50,50,10,100,True,True,35,3
454,42.14336256146137,12.491730928158416,1,17,4,60,60,10,100,True,True,44,7
455,42.152584329687116,12.534360521699154,0,5,22,100,100,10,100,True,True,69,3
456,42.15908928686194,12.4776016801902,0,10,45,100,100,8,100,True,True,72,6
457,42.150478153571605,12.51061653984511,1,21,10,70,70,7,100,True,True,66,1
458,42.12834649862892,12.528369868162928,1,9,31,80,80,9,100,True,True,29,1
459,42.1574521326534,12.51908314752617,2,9,29,70,70,10,100,True,True,77,2
460,42.151915060226194,12.472202276956533,0,12,11,60,60,9,100,True,True,62,9
461,42.149119819537404,12.505156051222546,2,10,14,60,60,8,100,True,True,56,4
462,42.13160710814096,12.520962864490516,0,17,0,40,40,10,100,True,True,28,8
463,42.1517499188398,12.527750491575022,2,4,54,70,70,10,100,True,True,69,8
464,42.1521923370804,12.503952450087132,0,23,15,20,20,10,100,True,True,66,2
465,42.15171897534411,12.511891932468645,0,10,48,40,40,8,100,True,True,67,2
466,42.14555071993902,12.488004370080171,0,11,55,20,20,10,100,True,True,54,2
467,42.15500969265085,12.471735638080647,2,11,32,40,40,7,100,True,True,62,9
468,42.14648128915012,12.503376564490184,1,9,28,60,60,10,100,True,True,55,3
469,42.148604011606125,12.506144619469369,0,11,38,70,70,7,100,True,True,56,1
470,42.157196382403875,12.522668677123555,0,9,3,20,20,8,100,True,True,78,5
471,42.143877884079764,12.520413245811962,0,16,57,60,60,7,100,True,True,48,2
472,42.14835443732863,12.512000464445135,0,22,45,40,40,10,100,True,True,57,5
473,42.16117490970268,12.488260505553356,1,12,18,50,50,8,100,True,True,74,5
474,42.13776958673042,12.477089445294844,2,22,5,20,20,8,100,True,True,32,6
475,42.142665620616114,12.492429541867475,1,22,17,40,40,7,100,True,True,44,5
476,42.15232954146658,12.511117641566655,1,9,6,60,60,10,100,True,True,66,6
477,42.14903816129347,12.50662637428842,2,16,53,40,40,10,100,True,True,56,7
478,42.15354946254145,12.520872187580196,2,10,43,50,50,8,100,True,True,68,7
479,42.15206073097264,12.515180026752377,0,11,5,50,50,8,100,True,True,67,7
480,42.14263775731514,12.513995824112323,0,11,18,30,30,8,100,True,True,47,1
481,42.15727916730327,12.495706059123522,2,14,30,20,20,7,100,True,True,75,2
482,42.142472473095715,12.539646320649801,2,16,23,40,40,10,100,True,True,50,3
483,42.144102836674264,12.51674512147033,0,1,13,40,40,8,100,True,True,47,1
484,42.137690218155015,12.48463212567603,0,9,25,60,60,10,100,True,True,33,10
485,42.14319207371971,12.520754813789512,0,15,47,80,80,8,100,True,True,48,8
486,42.1367510093793,12.507216153102846,0,14,50,100,100,9,100,True,True,36,10
487,42.1568497319858,12.513235919803524,2,17,8,40,40,7,100,True,True,77,2
488,42.14400393055571,12.497156037161748,2,16,41,60,60,9,100,True,True,45,3
489,42.139598543900675,12.514647869015818,1,13,55,70,70,8,100,True,True,47,1
490,42.1570969872981,12.474515111515295,0,13,7,70,70,8,100,True,True,72,5
491,42.12413581973951,12.522901516317063,1,16,24,30,30,7,100,True,True,18,3
492,42.14962638781246,12.481689603052034,0,10,46,30,30,7,100,True,True,53,4
493,42.156665468279826,12.507847952206184,1,7,6,60,60,8,100,True,True,76,6
494,42.15087826519053,12.528438923592438,0,13,1,40,40,7,100,True,True,69,4
495,42.1196525575243,12.502785603229922,1,11,45,10,10,8,100,True,True,5,2
496,42.15154988186488,12.506074705812699,1,10,56,80,80,7,100,True,True,66,6
497,42.14988456468437,12.504226480798964,1,9,18,70,70,8,100,True,True,56,8
498,42.15121962344071,12.491388679248168,0,5,30,10,10,8,100,True,True,64,2
499,42.13345904513559,12.491725771031414,1,13,14,70,70,7,100,True,True,34,7
500,42.15288028658112,12.496184343523126,0,9,43,40,40,7,100,True,True,65,2
501,42.146505592528385,12.485945485586978,1,10,22,50,50,7,100,True,True,53,6
502,42.15131354658029,12.517736689890457,2,17,18,70,70,10,100,True,True,67,10
503,42.12927758808858,12.47484223453031,1,11,37,70,70,8,100,True,True,22,1
504,42.14309530076537,12.490039444234363,2,9,20,60,60,9,100,True,True,44,4
505,42.14675185908901,12.500802499697791,1,10,26,40,40,7,100,True,True,55,6
506,42.14883485625269,12.50793467752527,2,10,55,70,70,7,100,True,True,56,10
507,42.146526139914684,12.520376907769116,1,11,47,60,60,10,100,True,True,58,8
508,42.120182689386496,12.503188113519649,0,23,46,60,60,10,100,True,True,5,1
509,42.15420881894318,12.517061650440285,2,9,35,20,20,8,100,True,True,67,1
510,42.16186362044011,12.50985167631066,2,13,28,50,50,10,100,True,True,76,1
511,42.15052670520901,12.509003129734056,2,11,35,80,80,9,100,True,True,66,1
512,42.15573466365583,12.485153301909993,1,14,35,50,50,8,100,True,True,63,5
513,42.15150166032067,12.5152110746902,1,9,23,50,50,7,100,True,True,67,8
514,42.155896914260786,12.478457677735664,0,9,39,70,70,9,100,True,True,62,10
515,42.15246964249893,12.497842382671843,2,11,2,40,40,7,100,True,True,65,9
516,42.15049816212311,12.492149061810967,1,10,18,40,40,7,100,True,True,64,5
517,42.1347570855124,12.520818496914911,1,15,9,40,40,8,100,True,True,38,5
518,42.153215031877416,12.476897114777403,0,3,58,20,20,7,100,True,True,62,1
519,42.12158937944196,12.522228213293412,0,20,42,60,60,10,100,True,True,8,4
520,42.15518107300127,12.50015754203776,1,9,52,40,40,10,100,True,True,65,2
521,42.14390741551635,12.491365328907353,0,11,20,100,100,7,100,True,True,44,4
522,42.14701521861998,12.528239807270529,1,13,39,20,20,7,100,True,True,59,7
523,42.15019827094069,12.518547120029316,1,13,27,80,80,8,100,True,True,57,8
524,42.14359796398904,12.502729386854629,0,14,50,20,20,8,100,True,True,45,5
525,42.15360427498424,12.489801105945237,0,9,0,40,40,9,100,True,True,64,10
526,42.15051660354237,12.519018949073613,1,11,8,70,70,7,100,True,True,67,1
527,42.1548267127151,12.490730431474754,1,11,0,50,50,9,100,True,True,64,6
528,42.14676773883458,12.47199473941192,1,17,51,20,20,10,100,True,True,52,2
529,42.15010621070007,12.513339555600547,1,17,59,40,40,10,100,True,True,57,5
530,42.14932815043233,12.49614632701689,0,3,5,30,30,7,100,True,True,55,7
531,42.13957676808754,12.50522626172074,2,10,0,60,60,8,100,True,True,46,6
532,42.1555118020284,12.476418247667052,0,1,46,20,20,10,100,True,True,62,1
533,42.14087607746189,12.501663559786618,2,5,56,40,40,7,100,True,True,45,2
534,42.136881654700346,12.48809319261031,0,9,23,50,50,8,100,True,True,34,8
535,42.14136639003506,12.501258257633042,2,1,24,30,30,9,100,True,True,45,8
536,42.1663626546511,12.505638971831786,0,22,12,10,10,8,100,True,True,86,4
537,42.14544459856462,12.509423323714492,0,11,32,40,40,7,100,True,True,56,3
538,42.13185839075373,12.504542396484878,0,9,30,30,30,8,100,True,True,26,1
539,42.12494617380583,12.477282743586606,2,14,56,20,20,10,100,True,True,12,1
540,42.15617321369367,12.473035480728969,2,1,27,100,100,7,100,True,True,62,6
541,42.15209805922955,12.521225105153526,2,4,10,80,80,9,100,True,True,68,2
542,42.1569532519719,12.504582986430922,0,10,33,40,40,9,100,True,True,76,6
543,42.135317024206536,12.495176521968641,1,4,16,20,20,9,100,True,True,34,4
544,42.15585866088586,12.487919421809515,2,11,22,40,40,7,100,True,True,64,9
545,42.15188054190769,12.490385019269224,0,9,14,40,40,7,100,True,True,64,1
546,42.14997270731215,12.495411974255283,1,18,10,40,40,10,100,True,True,54,10
547,42.14597658927437,12.494780011125497,1,9,22,40,40,7,100,True,True,54,7
548,42.14384672092497,12.48596271625609,1,11,0,20,20,9,100,True,True,43,3
549,42.148813839855784,12.464853954191081,1,11,27,50,50,10,100,True,True,51,4
550,42.14525955965903,12.475336954593603,0,14,54,20,20,8,100,True,True,52,7
551,42.13788745103738,12.508228661037716,2,16,1,40,40,7,100,True,True,36,8
552,42.14976313878414,12.520627532474178,1,8,34,100,100,8,100,True,True,58,3
553,42.145020223791995,12.506943366755818,0,11,15,40,40,10,100,True,True,56,7
554,42.15042798994645,12.49634809113174,1,8,18,40,40,8,100,True,True,55,8
555,42.13285369820159,12.504672603007192,2,11,30,40,40,7,100,True,True,26,3
556,42.15838136124645,12.528058971190054,0,10,32,70,70,8,100,True,True,79,8
557,42.14490138227603,12.466345427987227,2,22,52,40,40,7,100,True,True,51,7
558,42.14200678316819,12.525168113830242,2,14,52,50,50,7,100,True,True,48,3
559,42.151792011907915,12.500784433121426,0,11,44,60,60,9,100,True,True,65,1
560,42.15146535197864,12.519170324151968,1,10,8,80,80,7,100,True,True,67,1
561,42.1246193360093,12.471633518329448,1,18,18,10,10,10,100,True,True,12,9
562,42.16081944866135,12.500104961661934,1,13,14,30,30,7,100,True,True,75,6
563,42.143338372868534,12.519863006903686,2,8,18,40,40,7,100,True,True,48,2
564,42.15608144589096,12.504971020257235,0,11,8,40,40,8,100,True,True,66,9
565,42.14088757503267,12.521841126691369,1,4,11,60,60,9,100,True,True,48,4
566,42.139847105234324,12.491334198506332,1,11,47,20,20,8,100,True,True,44,2
567,42.15318721936089,12.49465357093552,0,9,16,20,20,8,100,True,True,64,2
568,42.130299074415696,12.51705223382482,1,14,30,20,20,9,100,True,True,27,4
569,42.14754589808369,12.50842700043257,2,10,8,70,70,8,100,True,True,56,8
570,42.1399381039291,12.51082591734129,2,9,22,60,60,10,100,True,True,46,3
571,42.15465446435555,12.523818828007471,2,11,48,40,40,7,100,True,True,68,10
572,42.15551001510973,12.48935874342839,1,11,7,30,30,10,100,True,True,64,7
573,42.15868358157949,12.507228419931177,2,13,7,40,40,7,100,True,True,76,4
574,42.147683077531084,12.5199110215189,0,6,41,60,60,8,100,True,True,58,4
575,42.155052889459526,12.513247553109276,1,13,22,70,70,10,100,True,True,67,7
576,42.14988998140893,12.477255906020515,2,11,30,60,60,7,100,True,True,52,5
577,42.14680264562169,12.489613862324354,0,4,17,60,60,9,100,True,True,54,9
578,42.15586802867,12.480994150291377,1,11,30,60,60,10,100,True,True,63,3
579,42.1556370278634,12.474000799292229,1,9,15,30,30,8,100,True,True,62,7
580,42.1356405997283,12.50248077648141,1,10,38,60,60,8,100,True,True,35,9
581,42.144809497885134,12.509190088713016,2,10,5,20,20,7,100,True,True,56,5
582,42.155001928849025,12.503065382139388,2,14,21,70,70,8,100,True,True,65,6
583,42.11599358902965,12.51816918700184,0,17,18,50,50,8,100,True,True,7,2
584,42.125397711996136,12.527930100587673,1,17,36,60,60,7,100,True,True,19,9
585,42.13109219948008,12.50597376791779,2,22,38,60,60,8,100,True,True,26,8
586,42.12482779787021,12.509948517005116,2,11,35,60,60,9,100,True,True,16,4
587,42.15232504697979,12.49570086610222,2,20,42,60,60,7,100,True,True,65,2
588,42.11958399849281,12.493855942445617,1,9,15,60,60,9,100,True,True,4,3
589,42.14116012443144,12.507420564874513,0,19,18,50,50,10,100,True,True,46,5
590,42.14064587093603,12.478498782827192,2,11,46,60,60,8,100,True,True,42,10
591,42.15263535003889,12.471332657253408,1,9,45,20,20,10,100,True,True,61,1
592,42.139824223662394,12.507214926425743,1,11,52,80,80,9,100,True,True,46,2
593,42.15448428158017,12.475815713935548,2,17,23,40,40,8,100,True,True,62,7
594,42.149102717447875,12.515553531115467,1,11,40,20,20,7,100,True,True,57,6
595,42.14891404408449,12.495011207809009,1,11,32,50,50,8,100,True,True,54,4
596,42.15864994406532,12.505636999973445,1,21,37,30,30,7,100,True,True,76,8
597,42.150014832801126,12.508220667047611,1,10,58,70,70,8,100,True,True,56,4
598,42.13611361555967,12.505318743318051,1,10,1,100,100,9,100,True,True,36,6
599,42.146833427433236,12.50104302311217,0,11,8,10,10,7,100,True,True,55,3
600,42.15242725025266,12.485669884903604,0,9,9,80,80,8,100,True,True,63,10
601,42.15037331723761,12.477957995202834,2,11,32,70,70,10,100,True,True,52,5
602,42.14883262114247,12.482184087502908,1,19,51,50,50,7,100,True,True,53,6
603,42.15239272094069,12.48739940515018,0,8,2,60,60,8,100,True,True,63,7
604,42.152656972508936,12.518915730363368,2,9,54,100,100,8,100,True,True,67,5
605,42.14843230224277,12.479488935754173,1,12,1,60,60,7,100,True,True,52,3
606,42.1663626546511,12.476625963539403,1,16,8,40,40,7,100,True,True,82,4
607,42.144927012336325,12.520547576111918,2,11,24,80,80,10,100,True,True,58,5
608,42.15066548044685,12.50987802537531,0,11,22,10,10,9,100,True,True,66,9
609,42.16003363067448,12.495300323347108,2,10,43,70,70,7,100,True,True,74,3
610,42.1219789771281,12.53859060734267,1,9,27,30,30,9,100,True,True,20,7
611,42.126870670808835,12.52191520538955,1,11,36,100,100,10,100,True,True,18,4
612,42.144156631127146,12.489716871832298,2,11,5,50,50,10,100,True,True,44,6
613,42.14522733636472,12.501499211949872,2,10,57,40,40,7,100,True,True,55,7
614,42.14663818104712,12.516565041955555,1,11,32,20,20,8,100,True,True,57,3
615,42.15477036302576,12.53411233191415,2,16,57,50,50,9,100,True,True,69,3
616,42.14517577918996,12.52778862383354,2,14,23,20,20,8,100,True,True,59,4
617,42.15462351916043,12.508228661037716,0,15,20,20,20,7,100,True,True,66,8
618,42.14557332242044,12.507141266599458,0,13,31,60,60,8,100,True,True,56,8
619,42.14161544015936,12.476414152989047,2,10,13,50,50,7,100,True,True,42,6
620,42.15007970218794,12.518032195679716,0,9,16,40,40,9,100,True,True,57,8
621,42.14376270406846,12.496253494835589,0,12,43,50,50,8,100,True,True,45,3
622,42.14664057602068,12.505016702583864,2,16,44,100,100,8,100,True,True,56,9
623,42.149831000233696,12.477922436717925,1,1,19,20,20,10,100,True,True,52,1
624,42.13495314497309,12.51244349947007,1,16,22,100,100,8,100,True,True,37,10
625,42.15532990533692,12.523742118249078,0,9,36,10,10,8,100,True,True,68,2
626,42.146565078634225,12.484549607438325,0,11,31,70,70,9,100,True,True,53,10
627,42.140405289087866,12.481594814848663,2,11,1,20,20,7,100,True,True,43,10
628,42.14669122302972,12.494992321556362,2,14,4,40,40,9,100,True,True,54,1
629,42.14317087033614,12.478855884771122,1,11,50,30,30,10,100,True,True,42,8
630,42.14064587093603,12.507508287980789,1,22,58,60,60,8,100,True,True,46,1
631,42.13149907601386,12.50815980070642,1,17,54,10,10,7,100,True,True,26,8
632,42.15991950835373,12.526235718286857,2,23,5,30,30,7,100,True,True,78,9
633,42.14388530771222,12.510660355981766,1,3,1,20,20,9,100,True,True,46,6
634,42.155437860078415,12.52707408987518,1,10,53,60,60,7,100,True,True,68,9
635,42.148013475521836,12.515099354617044,1,13,37,20,20,10,100,True,True,57,5
636,42.15799055336439,12.477630607117293,2,2,43,40,40,10,100,True,True,72,2
637,42.153900245020715,12.51490729863991,2,10,10,70,70,7,100,True,True,67,6
638,42.1227918619329,12.470625611006781,1,10,57,40,40,9,100,True,True,11,10
639,42.15672725399786,12.54005541086088,2,14,23,10,10,8,100,True,True,80,2
640,42.12795066202582,12.474321711065196,2,10,7,40,40,8,100,True,True,22,8
641,42.152776248803015,12.490794691452676,1,13,53,60,60,10,100,True,True,64,10
642,42.14663223307421,12.50721124640069,2,12,52,60,60,7,100,True,True,56,2
643,42.1371400786349,12.53579419813182,2,13,16,40,40,7,100,True,True,40,3
644,42.142267985260716,12.491629851676173,2,11,23,10,10,8,100,True,True,44,7
645,42.15109187911402,12.520521604454457,0,11,9,10,10,10,100,True,True,68,2
646,42.14095058021343,12.501589887747866,0,23,59,60,60,10,100,True,True,45,4
647,42.15147678113023,12.491628691915759,2,13,25,30,30,7,100,True,True,64,10
648,42.14426830962448,12.501134329276821,0,16,21,40,40,9,100,True,True,45,1
649,42.14830925587085,12.485957921584657,1,13,5,80,80,9,100,True,True,53,3
650,42.15345279391191,12.527616055293564,2,17,9,60,60,8,100,True,True,69,10
651,42.157502783090635,12.478846437770727,1,11,56,30,30,10,100,True,True,72,9
652,42.150317752238585,12.500697065663577,2,2,10,80,80,9,100,True,True,55,7
653,42.14099976666332,12.497531658516456,0,10,6,20,20,7,100,True,True,45,6
654,42.1497238479625,12.497269124576965,2,18,15,80,80,7,100,True,True,55,8
655,42.15186528854367,12.51217317172421,1,16,6,20,20,7,100,True,True,67,3
656,42.140911501107716,12.474063270630962,1,20,27,30,30,8,100,True,True,42,7
657,42.15534933388354,12.475010288211296,0,2,35,20,20,8,100,True,True,62,3
658,42.14466911938955,12.533380069289057,2,8,40,100,100,10,100,True,True,49,1
659,42.15040729762793,12.466554762030945,0,12,8,60,60,7,100,True,True,51,10
660,42.14260885156531,12.501628243328698,0,12,38,30,30,7,100,True,True,45,6
661,42.14783402492899,12.5204894,0,10,48,20,20,9,100,True,True,58,7
662,42.15422220488864,12.496854488228616,2,11,18,40,40,9,100,True,True,65,10
663,42.14960043775502,12.495722916177469,0,9,8,10,10,9,100,True,True,55,1
664,42.13698061670249,12.52607362252665,1,6,41,20,20,8,100,True,True,38,9
665,42.14902860034755,12.512978916823377,0,18,9,80,80,7,100,True,True,57,8
666,42.160549744733956,12.500518613712298,0,18,41,100,100,9,100,True,True,75,10
667,42.147438484287335,12.48518348580124,1,10,31,60,60,8,100,True,True,53,2
668,42.135057714171474,12.518843574454303,2,8,36,10,10,8,100,True,True,37,10
669,42.155885629331365,12.492782303709673,2,10,27,40,40,9,100,True,True,64,1
670,42.15437727196452,12.508127897359136,2,9,6,80,80,8,100,True,True,66,8
671,42.15606281977978,12.520907981290838,1,14,10,10,10,7,100,True,True,68,2
672,42.15276124834057,12.533015636047159,2,9,23,20,20,9,100,True,True,69,9
673,42.14472496882954,12.534602475449802,2,13,14,40,40,10,100,True,True,59,7
674,42.14119086967391,12.50768738489108,0,11,46,40,40,10,100,True,True,46,7
675,42.1449671590378,12.519402672582055,0,10,16,60,60,7,100,True,True,57,7
676,42.14789097292871,12.515621662512553,1,11,12,30,30,9,100,True,True,57,9
677,42.13828220264008,12.529159211586787,0,10,42,50,50,9,100,True,True,39,10
678,42.146637417565515,12.4781939,0,9,13,100,100,10,100,True,True,52,9
679,42.14481994353225,12.520098577095029,1,14,51,60,60,10,100,True,True,58,10
680,42.13387803866074,12.511038690590741,1,11,16,40,40,9,100,True,True,36,7
681,42.153018397019785,12.511584063574295,1,10,31,70,70,8,100,True,True,66,2
682,42.141907960698056,12.48180272561773,1,3,17,60,60,7,100,True,True,43,5
683,42.14320429794489,12.5250297603824,0,9,48,40,40,7,100,True,True,48,7
684,42.13437369703403,12.516913392157967,0,16,50,40,40,7,100,True,True,37,1
685,42.12705905458501,12.494614506671358,2,11,16,20,20,7,100,True,True,14,5
686,42.15144470364915,12.495465564116438,0,15,18,30,30,7,100,True,True,64,8
687,42.15458814878905,12.48710747320931,0,11,22,70,70,7,100,True,True,63,5
688,42.1482751655164,12.495433410225846,0,11,51,100,100,8,100,True,True,54,1
689,42.155556450646955,12.499150383358776,0,16,42,60,60,7,100,True,True,65,10
690,42.147680332827576,12.527381703165647,0,10,37,80,80,10,100,True,True,58,3
691,42.15237421624376,12.51166890081688,1,15,32,60,60,10,100,True,True,67,4
692,42.146841153035396,12.507223837847803,0,11,36,80,80,10,100,True,True,56,3
693,42.15714494225012,12.504947777362718,1,19,25,70,70,10,100,True,True,76,4
694,42.15109665534328,12.53289336706113,0,10,55,50,50,10,100,True,True,69,8
